event_id,open_date,event_name,home,away,total_matched,backp1_a,backp1_b,sentiment_score_st_a,sentiment_score_st_b,sentiment_score_lt_a,sentiment_score_lt_b,volume_st_a,volume_st_b,volume_lt_a,volume_lt_b,wgted_players_sentiment_a,wgted_players_sentiment_b,wgted_players_sentiment_st_a,wgted_players_sentiment_st_b,volume_players_a,volume_players_b,volume_players_st_a,volume_players_st_b,volume_players_st_previous_a,volume_players_st_previous_b,date_data,date_sentiment_a,date_sentiment_b,date_odds,final_result
28845396,"2018-08-27 19:00:00","Man Utd v Tottenham","Man Utd",Tottenham,200989.64,2.58,3,61,66,56,68,28294,12758,545810,170733,66,81,63,77,147862,68651,8368,6966,11103,9781,2018-08-26,"2018-08-26 00:00:00","2018-08-26 00:00:00","2018-08-26 23:56:34",2
28845377,"2018-08-26 15:00:00","Fulham v Burnley",Fulham,Burnley,52202.05,1.99,4.5,85,74,87,78,2093,4011,46584,37474,79,91,80,78,13339,2621,495,102,644,106,2018-08-25,"2018-08-25 00:00:00","2018-08-25 00:00:00","2018-08-25 13:56:33",1
28845409,"2018-08-26 15:00:00","Newcastle v Chelsea",Newcastle,Chelsea,51541.29,5.7,1.68,50,87,49,79,7442,15245,116792,370346,81,82,80,86,9863,112599,243,6532,287,7287,2018-08-25,"2018-08-25 00:00:00","2018-08-25 00:00:00","2018-08-25 23:56:34",2
28845387,"2018-08-26 12:30:00","Watford v C Palace",Watford,"Crystal Palace",16251.75,2.6,3.05,75,86,80,84,1572,2260,19478,48037,89,85,79,83,3467,18513,202,2759,248,2418,2018-08-25,"2018-08-25 00:00:00","2018-08-25 00:00:00","2018-08-25 23:56:34",1
28845371,"2018-08-25 16:30:00","Liverpool v Brighton",Liverpool,Brighton,94048.12,1.17,21,86,83,88,82,27663,1906,361849,27754,89,85,90,81,157063,5653,16859,432,27570,865,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",1
28845370,"2018-08-25 14:00:00","Arsenal v West Ham",Arsenal,"West Ham",63842.26,1.37,9.4,75,71,69,70,19175,4493,363274,65035,75,49,79,59,134519,45360,12857,5311,13112,5207,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",1
28845372,"2018-08-25 14:00:00","Bournemouth v Everton",Bournemouth,Everton,27618.17,2.66,2.8,73,82,84,78,1752,8887,17622,139344,93,86,80,84,4525,40396,471,4276,534,4426,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",3
28845378,"2018-08-25 14:00:00","Huddersfield v Cardiff",Huddersfield,Cardiff,19023.6,2.38,3.75,80,85,82,88,1215,1154,20153,20583,92,87,82,83,3866,4310,195,268,416,211,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",3
28845379,"2018-08-25 14:00:00","Southampton v Leicester",Southampton,"Leicester City",21788.66,2.48,3.25,80,83,79,81,1137,2172,16229,50803,91,85,83,86,8045,18373,446,1617,392,1380,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",2
28845369,"2018-08-25 11:30:00","Wolves v Man City",Wolves,"Man City",217573.97,12,1.28,76,81,80,84,2812,14245,65275,154527,89,82,80,85,6769,74684,471,6807,398,7651,2018-08-24,"2018-08-24 00:00:00","2018-08-24 00:00:00","2018-08-24 23:56:34",3
28820799,"2018-08-20 19:00:00","C Palace v Liverpool","Crystal Palace",Liverpool,227385.1,7.6,1.44,84,87,84,87,3265,20858,45327,379679,86,89,84,87,17769,169424,1195,13691,3367,16689,2018-08-19,"2018-08-19 00:00:00","2018-08-19 00:00:00","2018-08-19 23:56:33",2
28820796,"2018-08-19 15:00:00","Brighton v Man Utd",Brighton,"Man Utd",85472.47,5.4,1.84,75,73,83,63,2100,27017,28207,518831,82,77,81,76,4169,134179,347,13733,325,17491,2018-08-18,"2018-08-18 00:00:00","2018-08-18 00:00:00","2018-08-18 23:56:33",1
28820790,"2018-08-19 12:30:00","Burnley v Watford",Burnley,Watford,44562.63,2.54,3.4,83,82,79,80,3498,1165,33616,21251,92,86,83,79,2542,3286,234,255,200,223,2018-08-18,"2018-08-18 00:00:00","2018-08-18 00:00:00","2018-08-18 13:56:33",2
28824829,"2018-08-19 12:30:00","Man City v Huddersfield","Man City",Huddersfield,670940.77,1.09,36,84,80,85,84,20461,1453,143476,21523,80,91,82,80,64598,3721,11398,218,11818,245,2018-08-18,"2018-08-18 00:00:00","2018-08-18 00:00:00","2018-08-18 23:56:33",1
28820792,"2018-08-18 16:30:00","Chelsea v Arsenal",Chelsea,Arsenal,166838.77,1.84,4.5,85,73,78,73,19450,28690,379879,325811,81,72,84,77,116275,208473,8850,12304,8752,15370,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",1
28824833,"2018-08-18 14:00:00","Everton v Southampton",Everton,Southampton,205834.59,1.88,5,85,82,75,79,8957,1770,150742,16031,84,91,84,83,39419,8204,3375,292,3240,382,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",1
28824835,"2018-08-18 14:00:00","Leicester v Wolves","Leicester City",Wolves,103146.56,2.08,3.95,86,85,80,80,2679,3269,48951,73391,86,89,84,86,18604,6923,629,541,729,631,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",1
28824832,"2018-08-18 14:00:00","Tottenham v Fulham",Tottenham,Fulham,112188.07,1.28,13,66,85,64,87,14568,2511,170636,51027,81,78,72,82,55780,13621,12883,490,10952,431,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",1
28824831,"2018-08-18 14:00:00","West Ham v Bournemouth","West Ham",Bournemouth,67094.33,2.1,3.8,83,85,73,85,6022,1036,61778,16050,49,95,58,83,41285,4093,5691,348,1950,413,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",2
28820786,"2018-08-18 11:30:00","Cardiff v Newcastle",Cardiff,Newcastle,78935.78,3.3,2.56,85,74,88,53,1404,6102,17122,113142,89,86,81,82,3144,10481,240,781,191,692,2018-08-17,"2018-08-17 00:00:00","2018-08-17 00:00:00","2018-08-17 23:56:33",3
28766966,"2018-08-12 15:00:00","Arsenal v Man City",Arsenal,"Man City",235381.12,4,1.94,75,85,77,84,43488,11175,267899,118631,72,82,85,84,189901,72224,10664,5809,11276,6427,2018-08-11,"2018-08-11 00:00:00","2018-08-11 00:00:00","2018-08-11 13:56:49",2
28766986,"2018-08-12 12:30:00","Liverpool v West Ham",Liverpool,"West Ham",191958.35,1.26,13.5,87,78,84,76,39805,11020,438105,53441,90,46,89,69,191998,37372,14107,6585,18262,6817,2018-08-11,"2018-08-11 00:00:00","2018-08-11 00:00:00","2018-08-11 13:56:49",1
28766991,"2018-08-12 12:30:00","Southampton v Burnley",Southampton,Burnley,69518.62,1.87,5.2,83,81,81,78,3108,4761,13980,30076,90,91,92,84,8023,2322,3962,313,3982,1252,2018-08-11,"2018-08-11 00:00:00","2018-08-11 00:00:00","2018-08-11 13:56:49",3
28766993,"2018-08-11 16:30:00","Wolves v Everton",Wolves,Everton,52029.87,2.44,3.25,81,82,80,74,15902,42725,63193,142418,89,86,84,83,2819,36552,832,8725,821,6477,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",3
28766971,"2018-08-11 14:00:00","Bournemouth v Cardiff",Bournemouth,Cardiff,131275.34,1.9,4.7,85,86,83,89,3641,5166,15481,15029,95,90,89,87,3970,2542,1426,2333,1285,2077,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",1
28766973,"2018-08-11 14:00:00","Fulham v C Palace",Fulham,"Crystal Palace",76413.33,2.58,3,85,83,86,82,18292,6555,49675,37636,77,86,79,78,12561,14609,9256,3363,8552,3308,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",2
28766974,"2018-08-11 14:00:00","Huddersfield Town v Chelsea",Huddersfield,Chelsea,149591.6,6.6,1.62,88,76,87,76,4907,101286,20958,407525,92,83,95,74,3624,176283,2108,36272,1866,33669,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",2
28766992,"2018-08-11 14:00:00","Watford v Brighton",Watford,Brighton,54894.43,2.46,3.4,71,80,77,85,4174,4746,19413,26687,80,82,80,76,3525,4649,447,2051,397,2062,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",1
28766989,"2018-08-11 11:30:00","Newcastle v Tottenham",Newcastle,Tottenham,350325.31,4.1,2.06,47,56,50,64,24369,30765,105974,139811,87,86,85,83,9071,93844,2143,10499,4494,9439,2018-08-10,"2018-08-10 00:00:00","2018-08-10 00:00:00","2018-08-10 23:56:49",2
28766987,"2018-08-10 19:00:00","Man Utd v Leicester","Man Utd","Leicester City",636242.05,1.54,8,45,82,59,81,115361,9123,473426,36239,82,90,65,78,195428,28781,17902,3398,19722,2077,2018-08-09,"2018-08-09 00:00:00","2018-08-09 00:00:00","2018-08-09 23:56:48",1
